AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_AREA_BASICA;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;AN_INICIO_PROGRAMA;AN_INICIO_CURSO;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2024;ENGENHARIAS;ENGENHARIA CIVIL;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014015P0;ENGENHARIA URBANA;POS-GRADUATE PROGRAM IN URBAN ENGINEERING;MESTRADO/DOUTORADO;4;1994;1994/2007;EM FUNCIONAMENTO;01JUN2010:00:00:00;259068;194922
2024;CIÊNCIAS EXATAS E DA TERRA;PROBABILIDADE E ESTATÍSTICA;ESTATÍSTICA;ESTATÍSTICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;SIM;USP;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014045P7;ESTATÍSTICA;STATISTICS;MESTRADO/DOUTORADO;5;2013;2013/2013;EM FUNCIONAMENTO;16JUL2013:00:00:00;257131;193405
2024;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014039P7;ENGENHARIA DE PRODUÇÃO;PRODUCTION ENGINEERING;MESTRADO/DOUTORADO;4;2011;2011/2024;EM FUNCIONAMENTO;22APR2013:00:00:00;264369;198285
2024;CIÊNCIAS HUMANAS;ANTROPOLOGIA;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014023P3;ANTROPOLOGIA SOCIAL;SOCIAL ANTHROPOLOGY;MESTRADO/DOUTORADO;5;2007;2007/2009;EM FUNCIONAMENTO;27AUG2013:00:00:00;259234;195065
2024;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;ARARAS;ACADÊMICO;33001014070P1;EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA;EDUCATION IN SCIENCE AND MATHEMATICS;MESTRADO;4;2017;2017;EM FUNCIONAMENTO;21NOV2016:00:00:00;257377;193646
2024;MULTIDISCIPLINAR;BIOTECNOLOGIA;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014020P4;BIOTECNOLOGIA;GRADUATE PROGRAM IN BIOTECHNOLOGY;MESTRADO/DOUTORADO;5;2004;2004/2004;EM FUNCIONAMENTO;14AUG2013:00:00:00;262721;197389
2024;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014030P0;IMAGEM E SOM;IMAGE AND SOUND;MESTRADO/DOUTORADO;4;2008;2008/2024;EM FUNCIONAMENTO;30OCT2012:00:00:00;258754;194674
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;COMPUTAÇÃO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014044P0;CIÊNCIA DA COMPUTAÇÃO;COMPUTER SCIENCE;MESTRADO;3;2012;2012;EM FUNCIONAMENTO;19DEC2013:00:00:00;256385;192674
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;PROFISSIONAL;33001014046P3;ADMINISTRAÇÃO E SOCIEDADE;MANAGEMENT AND SOCIETY;MESTRADO PROFISSIONAL;3;2013;2013;EM FUNCIONAMENTO;11SEP2013:00:00:00;258675;194594
2024;CIÊNCIAS HUMANAS;FILOSOFIA;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014010P9;FILOSOFIA;PHILOSOPHY;MESTRADO/DOUTORADO;5;1988;1988/2001;EM FUNCIONAMENTO;04OCT2013:00:00:00;264492;198386
2024;MULTIDISCIPLINAR;ENSINO;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;PROFISSIONAL;33001014029P1;ENSINO DE CIÊNCIAS EXATAS;SCIENCE EDUCATION PROGRAM- MATHEMATICS AND PHYSICS;MESTRADO PROFISSIONAL;3;2008;2008;EM FUNCIONAMENTO;07AUG2010:00:00:00;263898;198048
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS, CULTURAS E HUMANIDADES;SOCIAIS, CULTURAS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014075P3;ESTUDOS DA CONDIÇÃO HUMANA;HUMAN CONDITION STUDIES;MESTRADO;3;2020;2020;EM FUNCIONAMENTO;11FEB2020:00:00:00;264484;198378
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;POLÍTICAS E DESENVOLVIMENTO DE TERRITÓRIOS;POLÍTICAS E DESENVOLVIMENTO DE TERRITÓRIOS;NÃO SE APLICA;45;INTERDISCIPLINAR;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;ARARAS;ACADÊMICO;33001014022P7;AGROECOLOGIA E DESENVOLVIMENTO RURAL;AGROECOLOGY AND RURAL DEVELOPMENT;MESTRADO;4;2006;2006;EM FUNCIONAMENTO;26FEB2013:00:00:00;263607;197889
2024;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;PROFISSIONAL;33001014040P5;SUSTENTABILIDADE NA GESTÃO AMBIENTAL;PROFESSIONAL MASTER DEGREE IN SUSTAINABILITY;MESTRADO PROFISSIONAL;3;2011;2011;EM FUNCIONAMENTO;17OCT2012:00:00:00;263931;198082
2024;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;PROFISSIONAL;33001014024P0;QUÍMICA;GRADUATE PROGRAM IN PROFESSIONAL CHEMISTRY;MESTRADO PROFISSIONAL;5;2008;2008;EM FUNCIONAMENTO;17MAY2013:00:00:00;264031;198152
2024;CIÊNCIAS BIOLÓGICAS;ECOLOGIA;ECOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014003P2;ECOLOGIA E RECURSOS NATURAIS;ECOLOGY AND NATURAL RESOURCES;MESTRADO/DOUTORADO;4;1976;1976/1976;EM FUNCIONAMENTO;01JUN2010:00:00:00;264839;198665
2024;CIÊNCIAS BIOLÓGICAS;GENÉTICA;GENÉTICA;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014012P1;GENÉTICA EVOLUTIVA E BIOLOGIA MOLECULAR;POSTGRADUATE PROGRAM IN EVOLUTIONARY GENETICS AND MOLECULAR BIOLOGY;MESTRADO/DOUTORADO;5;1991;1991/1991;EM FUNCIONAMENTO;17SEP2012:00:00:00;258926;194826
2024;CIÊNCIAS HUMANAS;SOCIOLOGIA;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014025P6;SOCIOLOGIA;SOCIOLOGY;MESTRADO/DOUTORADO;6;2008;2008/2008;EM FUNCIONAMENTO;17MAR2014:00:00:00;264465;198340
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;COMPUTAÇÃO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014008P4;CIÊNCIA DA COMPUTAÇÃO;COMPUTER SCIENCE GRADUATE PROGRAM;MESTRADO/DOUTORADO;5;1988;1988/2009;EM FUNCIONAMENTO;07AUG2010:00:00:00;264458;198353
2024;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;FISIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;SIM;UNESP-ARARAQUARA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014037P4;CIÊNCIAS FISIOLÓGICAS;JOINT GRADUATE PROGRAM IN PHYSIOLOGICAL SCIENCES PIPGCF UFSCAR/UNESP;MESTRADO/DOUTORADO;5;2009;2009/2009;EM FUNCIONAMENTO;11NOV2013:00:00:00;258878;194808
2024;CIÊNCIAS HUMANAS;GEOGRAFIA;GEOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;36;GEOGRAFIA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014071P8;GEOGRAFIA;MASTER IN GEOGRAPHY;MESTRADO;4;2017;2017;EM FUNCIONAMENTO;24MAY2017:00:00:00;265003;198731
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014001P0;EDUCAÇÃO;POSTGRADUATE IN EDUCATION;MESTRADO/DOUTORADO;6;1976;1976/1991;EM FUNCIONAMENTO;01JUN2010:00:00:00;264475;198370
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO ESPECIAL;TÓPICOS ESPECÍFICOS DE EDUCAÇÃO;EDUCAÇÃO ESPECIAL;38;EDUCAÇÃO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014002P6;EDUCAÇÃO ESPECIAL (EDUCAÇÃO DO INDIVÍDUO ESPECIAL);SPECIAL EDUCATION PROGRAM;MESTRADO/DOUTORADO;7;1978;1978/1999;EM FUNCIONAMENTO;05AUG2013:00:00:00;263656;197931
2024;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014013P8;ENGENHARIA DE PRODUÇÃO;INDUSTRIAL ENGINEERING;MESTRADO/DOUTORADO;5;1992;1992/1999;EM FUNCIONAMENTO;01JUN2010:00:00:00;263646;197921
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014069P3;GERONTOLOGIA;GRADUATE PROGRAM IN GERONTOLOGY;MESTRADO/DOUTORADO;4;2017;2017/2024;EM FUNCIONAMENTO;13JUL2016:00:00:00;263909;198059
2024;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014031P6;PSICOLOGIA;PSYCHOLOGY;MESTRADO/DOUTORADO;6;2008;2008/2008;EM FUNCIONAMENTO;04MAR2013:00:00:00;264166;198172
2024;ENGENHARIAS;ENGENHARIA ELÉTRICA;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014072P4;ENGENHARIA ELÉTRICA;ELECTRICAL ENGINNERING;MESTRADO;3;2019;2019;EM FUNCIONAMENTO;01FEB2019:00:00:00;264310;198227
2024;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;CONSERVAÇÃO DAS ESPÉCIES ANIMAIS;ZOOLOGIA APLICADA;CONSERVAÇÃO DAS ESPÉCIES ANIMAIS;7;BIODIVERSIDADE;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;BURI;PROFISSIONAL;33001014048P6;CONSERVAÇÃO DA FAUNA;WILDLIFE CONSERVATION;MESTRADO PROFISSIONAL;4;2013;2013;EM FUNCIONAMENTO;05FEB2013:00:00:00;264308;198225
2024;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014005P5;QUÍMICA;GRADUATE PROGRAM IN CHEMISTRY;MESTRADO/DOUTORADO;7;1980;1980/1987;EM FUNCIONAMENTO;17MAY2013:00:00:00;264514;198406
2024;CIÊNCIAS EXATAS E DA TERRA;MATEMÁTICA;MATEMÁTICA;NÃO SE APLICA;NÃO SE APLICA;1;MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014007P8;MATEMÁTICA;GRADUATE PROGRAM IN MATHEMATICS;MESTRADO/DOUTORADO;5;1987;1987/1996;EM FUNCIONAMENTO;15JAN2014:00:00:00;263702;197962
2024;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014047P0;CIÊNCIAS AMBIENTAIS;ENVIRONMENTAL SCIENCES;MESTRADO/DOUTORADO;4;2013;2013/2013;EM FUNCIONAMENTO;18FEB2013:00:00:00;264410;198326
2024;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014041P1;ESTUDOS DE LITERATURA;LITERARY STUDIES;MESTRADO/DOUTORADO;4;2011;2011/2017;EM FUNCIONAMENTO;12SEP2013:00:00:00;264438;198333
2024;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA;CIÊNCIA POLÍTICA;NÃO SE APLICA;NÃO SE APLICA;39;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014026P2;CIENCIA POLITICA;GRADUATE STUDIES PROGRAM IN POLITICAL SCIENCE;MESTRADO/DOUTORADO;5;2008;2008/2008;EM FUNCIONAMENTO;15JAN2014:00:00:00;264408;198324
2024;CIÊNCIAS AGRÁRIAS;AGRONOMIA;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;ARARAS;ACADÊMICO;33001014051P7;PRODUÇÃO VEGETAL E BIOPROCESSOS ASSOCIADOS;PLANT PRODUCTION AND ASSOCIATE BIOPROCESSES;MESTRADO;4;2014;2014;EM FUNCIONAMENTO;12MAR2014:00:00:00;264442;198337
2024;MULTIDISCIPLINAR;CIÊNCIAS AMBIENTAIS;CIÊNCIAS AMBIENTAIS;NÃO SE APLICA;NÃO SE APLICA;49;CIÊNCIAS AMBIENTAIS;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014050P0;PLANEJAMENTO E USO DE RECURSOS RENOVÁVEIS;PLANNING AND USE OF RENEWABLE RESOURCES;MESTRADO/DOUTORADO;4;2014;2014/2016;EM FUNCIONAMENTO;12MAR2014:00:00:00;264985;198694
2024;LINGÜÍSTICA, LETRAS E ARTES;LINGÜÍSTICA;LINGÜÍSTICA;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014021P0;LINGUÍSTICA;GRADUATE IN LINGUISTICS OF UFSCAR;MESTRADO/DOUTORADO;5;2005;2005/2010;EM FUNCIONAMENTO;16DEC2013:00:00:00;264019;198129
2024;ENGENHARIAS;ENGENHARIA QUÍMICA;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014006P1;ENGENHARIA QUÍMICA;GRADUATE PROGRAM IN CHEMICAL ENGINEERING;MESTRADO/DOUTORADO;7;1982;1982/1990;EM FUNCIONAMENTO;18JUN2010:00:00:00;264060;198168
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014076P0;ADMINISTRAÇÃO;POST-GRADUATE PROGRAM IN ADMINISTRATION;MESTRADO;A;2021;2021;EM FUNCIONAMENTO;11MAR2021:00:00:00;264689;198575
2024;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014011P5;FÍSICA;GRADUATE PROGRAM IN PHYSICS;MESTRADO/DOUTORADO;4;1988;1988/1991;EM FUNCIONAMENTO;10SEP2012:00:00:00;259819;195581
2024;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;PROFISSIONAL;33001014074P7;ENGENHARIA DE PRODUÇÃO;PROFESSIONAL GRADUATE PROGRAM INDUSTRIAL ENGINEERING;MESTRADO PROFISSIONAL;A;2021;2021;EM FUNCIONAMENTO;04DEC2020:00:00:00;264364;198260
2024;CIÊNCIAS DA SAÚDE;FISIOTERAPIA E TERAPIA OCUPACIONAL;FISIOTERAPIA E TERAPIA OCUPACIONAL;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014036P8;TERAPIA OCUPACIONAL;GRADUATE PROGRAM IN OCCUPATIONAL THERAPY;MESTRADO/DOUTORADO;5;2010;2010/2015;EM FUNCIONAMENTO;26FEB2014:00:00:00;257055;193340
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014043P4;EDUCAÇÃO;MASTER'S PROGRAM IN EDUCATION;MESTRADO/DOUTORADO;4;2012;2012/2019;EM FUNCIONAMENTO;05DEC2012:00:00:00;265191;198811
2024;MULTIDISCIPLINAR;MATERIAIS;MATERIAIS;NÃO SE APLICA;NÃO SE APLICA;47;MATERIAIS;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SOROCABA;ACADÊMICO;33001014032P2;CIÊNCIA DOS MATERIAIS;MATERIAL SCIENCE GRADUATE PROGRAM;MESTRADO/DOUTORADO;4;2009;2009/2019;EM FUNCIONAMENTO;11MAR2014:00:00:00;264331;198247
2024;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIA DA INFORMAÇÃO;CIÊNCIA DA INFORMAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;NÃO;NA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;ACADÊMICO;33001014052P3;CIÊNCIA DA INFORMAÇÃO;POSTGRADUATE PROGRAM IN INFORMATION SCIENCE;MESTRADO;4;2016;2016;EM FUNCIONAMENTO;08JUN2016:00:00:00;265991;199350
